rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
27,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
26,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
25,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,13,13,5,8,0,13,8,13,13,8,0,edgeCount
24,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,11,-12,4,-1,-12,-1,-1,-12,4,edgeCount
23,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
22,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
21,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
20,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,13,51,11,2,0,25,14,25,25,14,0,edgeCount
19,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
18,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
17,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
16,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
15,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
14,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
13,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
12,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
11,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
10,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
9,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
8,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
7,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,18,-19,4,-1,-19,-1,-1,-19,4,edgeCount
6,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
5,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
4,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
3,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
2,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
1,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
