rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
14,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
13,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
12,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
11,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
10,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,23,-24,0,-1,-24,-1,-1,-24,0,edgeCount
9,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
8,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
7,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
6,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
5,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
4,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
3,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
2,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
1,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
